Job order ID,Company ID,# submissions,# recruiters submitting in job lifetime,# client interviews conducted,# placements,Current Job Status,Age of job since updated,Current Company Status,# company contacts,Finder's fee,Retainer Amount,Flat Fee,Company Churn?,Order Churn?,Age of job (Created to Status Change),Age of Job (Since Created)
14942209,21537688,1,1,1,0,4. Closed,898,No Status,3,0.155,0,0,0,1,158,1069
14942266,21657937,1,1,1,0,3. Filled,929,No Status,0,0,0,0,0,0,127,1069
14942449,21615967,1,1,0,0,4. Closed,895,3. Temporary-Paused,2,0,0,0,1,1,161,1069
14944030,21675721,3,1,1,0,4. Closed,957,FROZEN- UNRESPONSIVE,2,0.14,1000,0,1,1,98,1068
14939188,21675493,2,2,1,0,4. Closed,800,No Status,0,0,0,0,0,1,258,1071
14945242,21676543,11,2,9,0,4. Closed,894,4. Business Terminated,0,0,0,0,1,1,161,1068
14945398,21615967,3,1,3,0,4. Closed,895,3. Temporary-Paused,2,0,0,0,1,1,160,1068
14942707,21675826,3,2,1,0,4. Closed,800,No Status,1,0,0,0,0,1,256,1069
14942020,21657937,1,1,1,0,3. Filled,977,No Status,0,0,0,0,0,0,79,1069
14946220,21676765,2,2,2,0,2. Temporary-Paused,732,No Status,1,0,0,0,0,1,323,1068
14948290,21677191,2,2,1,0,4. Closed,565,No Status,0,0.1,0,0,0,1,489,1067
14939176,21675502,3,3,1,0,4. Closed,935,No Status,1,0.13,0,0,0,1,123,1071
14949682,21657934,1,1,1,0,3. Filled,985,No Status,1,0.175,1300,0,0,0,69,1067
14939185,21687463,1,1,1,0,4. Closed,766,CONTRACT EXPIRED,3,0.15,0,0,1,1,292,1071
14953114,21675955,1,1,0,0,4. Closed,1034,Active- No Current Job Orders,7,0.15,0,0,0,1,19,1066
14953132,21675580,1,1,0,0,2. Temporary-Paused,766,No Status,1,0,0,0,0,1,287,1066
14937193,21657499,8,4,4,0,4. Closed,781,5. Won!,1,0,0,0,0,1,278,1072
14956414,21675955,2,1,1,0,4. Closed,1034,Active- No Current Job Orders,7,0.15,0,0,0,1,18,1065
14956333,21678502,1,1,0,0,3. Filled,977,No Status,2,0.155,1300,0,0,0,75,1065
14960875,21678502,2,2,0,0,3. Filled,782,No Status,2,0.155,1300,0,0,0,267,1062
14954911,21677512,1,1,1,0,4. Closed,781,No Status,2,0.15,0,0,0,1,271,1065
14963989,21746278,3,2,2,0,2. Temporary-Paused,732,3. Temporary-Paused,7,0.15,0,0,1,1,316,1061
14964202,21682597,2,1,0,0,2. Temporary-Paused,697,No Status,0,0,0,0,0,1,351,1061
14949964,21746278,4,2,2,0,2. Temporary-Paused,697,3. Temporary-Paused,7,0.15,0,0,1,1,357,1067
14937205,21657499,8,4,5,0,4. Closed,782,5. Won!,1,0,0,0,0,1,277,1072
14942140,21652786,1,1,4,0,4. Closed,697,2. Active,1,0.155,1000,0,0,1,359,1069
14959855,21678937,1,1,1,0,3. Filled,766,5. Won!,2,0.15,0,0,0,0,283,1062
14967295,21677533,2,1,0,0,4. Closed,977,No Status,1,0.1,0,0,0,1,70,1060
14967847,21926418,1,1,0,0,4. Closed,895,2. Active,2,0,0,0,0,1,152,1060
14968456,21687463,1,1,1,0,4. Closed,997,CONTRACT EXPIRED,3,0.15,0,0,1,1,50,1060
14968483,21531718,2,1,1,0,2. Temporary-Paused,962,No Status,8,0.15,0,0,0,1,85,1060
14968486,21531718,2,2,0,0,2. Temporary-Paused,815,No Status,8,0.15,0,0,0,1,232,1060
14972140,21926418,1,1,0,0,2. Temporary-Paused,647,2. Active,2,0,0,0,0,1,1053,1059
14968495,21605362,9,1,3,0,2. Temporary-Paused,732,No Status,0,0,0,0,0,1,315,1060
14972761,21675955,1,1,0,0,4. Closed,999,Active- No Current Job Orders,7,0.15,0,0,0,1,47,1059
14972773,21657943,1,1,0,0,2. Temporary-Paused,963,No Status,0,0,0,0,0,1,83,1059
14958334,21531718,1,1,1,0,2. Temporary-Paused,732,No Status,8,0.15,0,0,0,1,318,1063
14948131,21677134,1,1,1,0,4. Closed,846,CONTRACT EXPIRED,2,0.12,1500,0,1,1,208,1067
14978575,21652783,1,1,0,0,2. Temporary-Paused,977,5. Won!,2,0.15,1000,0,0,1,65,1055
14943331,21675955,3,2,1,0,4. Closed,782,Active- No Current Job Orders,7,0.15,0,0,0,1,274,1069
14964874,21675955,1,1,0,0,4. Closed,1026,Active- No Current Job Orders,7,0.15,0,0,0,1,22,1061
14989696,21687463,7,2,4,0,2. Temporary-Paused (REPLACEMENT),732,CONTRACT EXPIRED,3,0.15,0,0,1,1,307,1052
14989693,21687463,4,2,4,0,4. Closed,978,CONTRACT EXPIRED,3,0.15,0,0,1,1,61,1052
14989690,21687463,1,1,1,0,4. Closed,990,CONTRACT EXPIRED,3,0.15,0,0,1,1,49,1052
14943319,21677512,5,2,1,0,4. Closed,782,No Status,2,0.15,0,0,0,1,274,1069
15007663,21677512,2,2,0,0,4. Closed,998,No Status,2,0.15,0,0,0,1,36,1047
15007696,21677512,1,1,0,0,4. Closed,1012,No Status,2,0.15,0,0,0,1,22,1047
15229050,21927156,1,1,1,0,2. Temporary-Paused,732,No Status,1,0,0,0,0,1,407,1152
14994184,21675916,1,1,0,0,2. Temporary-Paused,731,No Status,3,0.15,1750,0,0,1,307,1051
14994079,21675916,2,1,0,0,2. Temporary-Paused,697,No Status,3,0.15,1750,0,0,1,341,1051
15407973,21677560,1,1,0,0,4. Closed,692,2. Active,2,0.1425,0,0,0,1,209,914
15406401,22107693,3,1,0,0,2. Temporary-Paused,787,No Status,0,0,0,0,0,1,114,914
14995360,21746635,1,1,0,0,2. Temporary-Paused,787,No Status,0,0.1,0,0,0,1,251,1051
15392253,22066950,8,2,4,0,4. Closed,781,2. Active,2,0.175,1300,0,0,1,126,920
15436787,22100457,1,1,1,0,3. Filled,800,No Status,1,0.12,0,0,0,0,91,904
14994157,21677530,5,3,0,0,2. Temporary-Paused,732,No Status,3,0.1,0,0,0,1,306,1051
14994151,21677530,1,1,0,0,2. Temporary-Paused,685,No Status,3,0.1,0,0,0,1,353,1051
15473075,21927210,4,1,2,0,3. Filled,505,2. Active,5,0.1,1040,0,0,0,383,901
15473105,21927210,3,1,2,0,4. Closed,783,2. Active,5,0.1,1040,0,0,1,105,901
15259869,21657934,1,1,1,0,3. Filled,781,No Status,1,0.175,1300,0,0,0,176,970
15436772,21677545,4,1,1,0,3. Filled,685,No Status,2,0,1200,0,0,0,206,904
15517739,21746302,1,1,1,0,2. Temporary-Paused,741,3. Temporary-Paused,1,0.125,0,0,1,1,130,884
14992402,21744100,4,2,3,0,4. Closed,781,No Status,2,0.125,1300,0,0,1,257,1051
14994364,21677512,2,2,0,0,4. Closed,976,No Status,2,0.15,0,0,0,1,62,1051
15191552,21808294,1,1,1,0,3. Filled,170,Active- No Current Job Orders,1,0.175,0,0,0,0,808,991
15135598,21677512,1,1,1,0,2. Temporary-Paused,733,No Status,2,0.15,0,0,0,1,265,1011
15154843,21801394,2,1,2,0,3. Filled,472,2. Active,1,0.125,1300,0,0,0,519,1004
14994115,21677524,1,1,0,0,4. Closed,297,No Status,3,0.1,500,0,0,1,741,1051
15165163,21802909,4,1,1,0,3. Filled,895,No Status,1,0.155,1300,0,0,0,94,1002
15219907,21677512,1,1,1,0,3. Filled,972,No Status,2,0.15,0,0,0,0,0,985
14995351,21746635,2,1,0,0,4. Closed,790,No Status,0,0.1,0,0,0,1,248,1051
15070753,21782302,8,3,5,0,2. Temporary-Paused (REPLACEMENT),815,3. Temporary-Paused,1,0,1000,0,1,1,203,1031
14994214,21677551,1,1,0,0,2. Temporary-Paused,895,No Status,4,0.155,0,0,0,1,143,1051
14943334,21675955,1,1,1,0,4. Closed,895,Active- No Current Job Orders,7,0.15,0,0,0,1,161,1069
15087841,21746260,3,2,2,0,4. Closed,781,No Status,1,0.15,1200,0,0,1,230,1024
15230229,21927210,2,1,2,0,3. Filled,895,2. Active,5,0.1,1040,0,0,0,74,982
14982358,21677191,1,1,0,0,2. Temporary-Paused,697,No Status,0,0.1,0,0,0,1,344,1054
15211067,21677494,2,1,0,0,3. Filled,894,Active- No Current Job Orders,2,0.13,500,0,0,0,82,989
15165079,22804484,1,1,0,0,4. Closed,901,4. Business Terminated,2,0.175,1500,0,1,1,88,1002
15165067,22804484,1,1,0,0,4. Closed,901,4. Business Terminated,2,0.175,1500,0,1,1,88,1002
15277254,21969921,2,1,2,0,4. Closed,909,4. Business Terminated,0,0,0,0,1,1,41,963
15277416,21969936,2,1,1,0,4. Closed,895,4. Business Terminated,2,0,0,0,1,1,55,963
15181810,21746689,1,1,0,0,2. Temporary-Paused,732,3. Temporary-Paused,1,0.14,0,0,1,1,250,995
15297363,21926685,2,1,2,0,2. Temporary-Paused,591,No Status,1,0.175,1300,0,0,1,352,956
15017029,21605563,12,2,8,0,4. Closed,864,Active- No Current Job Orders,6,0.18,0,0,0,1,167,1044
15114823,21746266,2,1,1,0,3. Filled,684,3. Temporary-Paused,0,0.145,0,0,1,0,321,1018
15089578,21747070,2,1,1,0,2. Temporary-Paused,804,Active- No Current Job Orders,2,0.13,1000,3000,0,1,206,1023
14994169,21746278,4,2,3,0,4. Closed,884,3. Temporary-Paused,7,0.15,0,0,1,1,154,1051
15026617,21760279,2,2,2,0,4. Closed,591,3. Temporary-Paused,1,0.15,1250,0,1,1,436,1040
14962642,21681787,8,3,4,0,4. Closed,977,No Status,1,0.14,1200,0,0,1,71,1061
15086047,21786244,3,2,2,0,4. Closed,923,No Status,2,0.175,1300,0,0,1,88,1024
15053179,21776800,5,1,1,0,3. Filled,684,No Status,2,0.155,1300,0,0,0,338,1035
15086122,21786244,1,1,1,0,2. Temporary-Paused,977,No Status,2,0.175,1300,0,0,1,34,1024
14994076,21675916,1,1,1,0,2. Temporary-Paused,697,No Status,3,0.15,1750,0,0,1,341,1051
15070732,21780250,5,2,2,0,2. Temporary-Paused,697,Active- No Current Job Orders,1,0.155,0,0,0,1,321,1031
15086095,21786244,3,2,3,0,4. Closed,935,No Status,2,0.175,1300,0,0,1,76,1024
15007600,21677512,2,1,1,0,4. Closed,783,No Status,2,0.15,0,0,0,1,251,1047
15148342,21800341,4,2,1,0,2. Temporary-Paused (REPLACEMENT),739,Active- No Current Job Orders,3,0.155,1300,0,0,1,254,1006
15138364,21687463,1,1,0,0,2. Temporary-Paused,732,CONTRACT EXPIRED,3,0.15,0,0,1,1,265,1010
15148312,21800341,3,1,0,0,3. Filled,781,Active- No Current Job Orders,3,0.155,1300,0,0,0,212,1006
14994031,21677488,1,1,0,0,2. Temporary-Paused (REPLACEMENT),782,No Status,1,0.15,0,0,0,1,256,1051
15125035,21758950,1,1,0,0,4. Closed,982,3. Temporary-Paused,1,0.125,0,0,1,1,18,1013
14994136,21746272,1,1,0,0,2. Temporary-Paused,697,No Status,0,0.14,0,0,0,1,341,1051
15064552,21779506,1,1,0,0,2. Temporary-Paused,697,3. Temporary-Paused,1,0.155,1300,0,1,1,322,1032
14994178,21687463,4,1,1,0,2. Temporary-Paused,732,CONTRACT EXPIRED,3,0.15,0,0,1,1,306,1051
15007630,21677512,2,1,0,0,4. Closed,992,No Status,2,0.15,0,0,0,1,42,1047
15017005,21675955,1,1,0,0,4. Closed,983,Active- No Current Job Orders,7,0.15,0,0,0,1,48,1044
14943325,21677512,3,2,0,0,3. Filled,782,No Status,2,0.15,0,0,0,0,274,1069
14994124,21652783,1,1,1,0,2. Temporary-Paused,971,5. Won!,2,0.15,1000,0,0,1,67,1051
15019576,21758953,7,2,1,0,4. Closed,586,4. Business Terminated,1,0.125,1300,0,1,1,444,1043
15004504,21746278,1,1,1,0,4. Closed,899,3. Temporary-Paused,7,0.15,0,0,1,1,136,1048
14994043,21677554,1,1,0,0,2. Temporary-Paused,782,No Status,1,0,0,2750,0,1,256,1051
15022975,21677491,1,1,1,0,2. Temporary-Paused,815,3. Temporary-Paused,2,0.1,0,0,1,1,213,1041
15007558,21677512,1,1,0,0,4. Closed,802,No Status,2,0.15,0,0,0,1,232,1047
15007639,21677512,1,1,0,0,3. Filled,802,No Status,2,0.15,0,0,0,0,232,1047
15013813,21746278,1,1,0,0,4. Closed,560,3. Temporary-Paused,7,0.15,0,0,1,1,472,1045
14992411,21744100,1,1,1,0,4. Closed,997,No Status,2,0.125,1300,0,0,1,41,1051
14995525,21677512,1,1,1,0,3. Filled,1012,No Status,2,0.15,0,0,0,0,26,1051
14994382,21605614,1,1,1,0,2. Temporary-Paused,1012,No Status,1,0.175,1000,0,0,1,26,1051
14960413,21678982,1,1,1,0,2. Temporary-Paused,689,No Status,0,0,0,0,0,1,360,1062
14994253,21677512,1,1,0,0,4. Closed,782,No Status,2,0.15,0,0,0,1,256,1051
15013816,21746278,1,1,0,0,4. Closed,560,3. Temporary-Paused,7,0.15,0,0,1,1,472,1045
15114844,21746521,3,1,2,0,3. Filled,977,No Status,2,0,0,0,0,0,28,1018
14844361,21612259,1,1,0,0,2. Temporary-Paused,732,No Status,0,0,0,0,0,1,366,1111
14943328,21675955,2,1,1,0,4. Closed,990,Active- No Current Job Orders,7,0.15,0,0,0,1,66,1069
14943361,21657937,1,1,0,0,3. Filled,782,No Status,0,0,0,0,0,0,274,1069
14854027,21614728,2,1,1,0,4. Closed,782,No Status,4,0.12,0,0,0,1,313,1108
15900719,22376006,2,1,2,1,3. Filled,663,CONTRACT EXPIRED,1,0.155,900,0,1,0,66,742
15857123,21687784,1,1,1,0,2. Temporary-Paused,598,3. Temporary-Paused,0,0,0,0,1,1,150,761
16368144,22104318,1,1,0,0,4. Closed,270,Active- No Current Job Orders,6,0.15,0,0,0,1,330,340
16434792,22718868,1,1,0,0,4. Closed,158,2. Active,1,0.14,0,0,0,1,85,256
16437680,22104318,1,1,0,0,4. Closed,209,Active- No Current Job Orders,6,0.15,0,0,0,1,27,249
16394893,21746356,2,1,1,0,4. Closed,271,2. Active,0,0,0,0,0,1,29,313
16412766,22725139,1,1,1,0,2. Temporary-Paused (REPLACEMENT),195,Active- No Current Job Orders,1,0.15,0,0,0,1,81,289
16335176,22803059,1,1,0,0,4. Closed,41,3. Temporary-Paused,1,0.15,1500,0,1,1,383,393
16340966,22777249,1,1,0,0,4. Closed,95,2. Active,2,0.15,1000,0,0,1,274,382
16426902,22104318,1,1,1,0,4. Closed,208,Active- No Current Job Orders,6,0.15,0,0,0,1,43,264
16378538,22104318,2,1,2,0,4. Closed,272,Active- No Current Job Orders,6,0.15,0,0,0,1,317,327
16307090,22564115,1,1,1,0,4. Closed,10,2. Active,1,0.155,2000,0,0,1,408,431
16265951,22183190,1,1,0,0,2. Temporary-Paused,433,2. Active,2,0.175,1250,0,0,1,40,486
16343557,22104318,1,1,0,0,4. Closed,297,Active- No Current Job Orders,6,0.15,0,0,0,1,369,379
16170591,22104318,1,1,0,0,4. Closed,538,Active- No Current Job Orders,6,0.15,0,0,0,1,60,611
16170428,21926763,1,1,0,0,4. Closed,565,CONTRACT EXPIRED,1,0.14,550,0,1,1,33,611
16170435,21926763,1,1,0,0,4. Closed,505,CONTRACT EXPIRED,1,0.14,550,0,1,1,93,611
16212401,21605563,1,1,0,0,4. Closed,431,Active- No Current Job Orders,6,0.18,0,0,0,1,112,556
16175607,22662569,2,2,1,0,2. Temporary-Paused,28,2. Active,1,0.14,2000,0,0,1,563,604
16542950,22374203,4,1,1,0,2. Temporary-Paused,25,2. Active,1,0.125,900,0,0,1,34,72
16534177,22374203,3,1,1,1,1. Active (REPLACEMENT),5,2. Active,1,0.125,900,0,0,0,89,92
16444267,22305167,1,1,0,0,2. Temporary-Paused,5,2. Active,2,0.175,2500,0,0,1,228,236
16545096,22968355,1,1,0,0,2. Temporary-Paused,40,2. Active,1,0.15,0,0,0,1,13,66
16539690,22731930,2,2,2,1,3. Filled (REPLACEMENT),12,2. Active,8,0.14,1000,0,0,0,54,79
16540213,22726588,1,1,1,1,3. Filled,27,2. Active,1,0.125,2000,0,0,0,37,77
16508039,22923400,1,1,0,0,2. Temporary-Paused,23,2. Active,1,0.16,1000,0,0,1,144,149
16519311,22731930,1,1,1,1,3. Filled,82,2. Active,8,0.14,1000,0,0,0,29,124
16393872,22773046,1,1,0,0,4. Closed,201,2. Active,1,0,1000,5000,0,1,102,316
16524179,22835580,1,1,0,0,4. Closed,51,Active- No Current Job Orders,3,0.245,2500,0,0,1,105,115
16501028,21677494,2,1,2,1,3. Filled,100,Active- No Current Job Orders,2,0.13,500,0,0,0,39,152
